id,fecha,hora,red,texto,imagen_url,enlace,publicado,lista,video_url,titulo
R062,29/01/2027,20:30,instagram_reel,"Cada semana un hito cerrado. Cada hito con evidencia.

Y la auditoría deja de dar miedo.

Certificación ordenada, no exprés. Con método TuConsultor.
Enlace en bio.

#ISO9001 #Certificación #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/E09.mp4,Cada semana un hito cerrado. Cada hito con evidencia.
R063,01/02/2027,20:30,instagram_reel,"Tu certificado se renueva cada tres años. Tu sistema, cada semana.

O no es un sistema.

Orbita · PM Tool: la ISO que no se oxida.
Enlace en bio.

#ISO9001 #SistemasDeGestión #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/B10.mp4,"Tu certificado se renueva cada tres años. Tu sistema, cada semana."
R064,03/02/2027,20:30,instagram_reel,"Lo que no se ve no se corrige a tiempo.

Ver es la mitad del control.

Tu cliente lo ve. Tú lo ves. Nadie pregunta.
Enlace en bio.

#Dashboard #Dirección #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/D10.mp4,Lo que no se ve no se corrige a tiempo.
R065,05/02/2027,20:30,instagram_reel,"Un sistema de gestión sin acompañamiento envejece en un año.

Con modelo de relación, madura.

Un sistema que dura, no un certificado que caduca.
Enlace en bio.

#SistemasDeGestión #Consultoría #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/F10.mp4,Un sistema de gestión sin acompañamiento envejece en un año.
R066,08/02/2027,20:30,instagram_reel,"""¿Quién lleva esto?"" Nunca más en un correo.

Está en la tarea. Desde que se creó.

Orbita · PM Tool: el mapa de procesos que ejecuta.
Enlace en bio.

#Procesos #Productividad #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/C11.mp4,"""¿Quién lleva esto?"" Nunca más en un correo."
R067,10/02/2027,20:30,instagram_reel,"Control no es vigilancia. Es saber que el jueves estará hecho.

Porque está asignado y se ve.

Certificación ordenada, no exprés. Con método TuConsultor.
Enlace en bio.

#ISO9001 #Certificación #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/E11.mp4,Control no es vigilancia. Es saber que el jueves estará hecho.
R068,12/02/2027,20:30,instagram_reel,"Cliente, consultor y equipo en la misma órbita.

Gestión compartida, no repartida.

Un portal. Todo dentro. Orbita · PM Tool.
Enlace en bio.

#OrbitaPMTool #GestiónDeProyectos #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/A12.mp4,"Cliente, consultor y equipo en la misma órbita."
R069,15/02/2027,20:30,instagram_reel,"Tiempo real no es un lujo. Es dejar de decidir con datos viejos.

Orbita muestra lo que hay. Ahora.

Tu cliente lo ve. Tú lo ves. Nadie pregunta.
Enlace en bio.

#Dashboard #Dirección #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/D12.mp4,Tiempo real no es un lujo. Es dejar de decidir con datos viejos.
R070,17/02/2027,20:30,instagram_reel,"No todos los clientes necesitan lo mismo. Por eso hay tres modelos.

Y solo uno es el tuyo.

Un sistema que dura, no un certificado que caduca.
Enlace en bio.

#SistemasDeGestión #Consultoría #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/F12.mp4,No todos los clientes necesitan lo mismo. Por eso hay tres modelos.
R071,19/02/2027,20:30,instagram_reel,"Formación registrada, competencia evaluada, evidencia guardada.

Automáticamente. No ""cuando pueda"".

Orbita · PM Tool: la ISO que no se oxida.
Enlace en bio.

#ISO9001 #SistemasDeGestión #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/B13.mp4,"Formación registrada, competencia evaluada, evidencia guardada."
R072,22/02/2027,20:30,instagram_reel,"El portal es tuyo. El método, de TuConsultor.

Las semanas, contadas.

Certificación ordenada, no exprés. Con método TuConsultor.
Enlace en bio.

#ISO9001 #Certificación #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/E13.mp4,"El portal es tuyo. El método, de TuConsultor."
R073,24/02/2027,20:30,instagram_reel,"Arrancar un proyecto nuevo: 15 minutos.

Plantilla, hitos, equipo y a trabajar.

Un portal. Todo dentro. Orbita · PM Tool.
Enlace en bio.

#OrbitaPMTool #GestiónDeProyectos #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/A14.mp4,Arrancar un proyecto nuevo: 15 minutos.
R074,26/02/2027,20:30,instagram_reel,"Carga de trabajo real, por persona. Antes de que alguien reviente.

No después.

Orbita · PM Tool: el mapa de procesos que ejecuta.
Enlace en bio.

#Procesos #Productividad #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/C14.mp4,"Carga de trabajo real, por persona. Antes de que alguien reviente."
R075,01/03/2027,20:30,instagram_reel,"Relación · Implicación · Compromiso. Sube o baja cuando quieras.

El portal sigue siendo el mismo.

Un sistema que dura, no un certificado que caduca.
Enlace en bio.

#SistemasDeGestión #Consultoría #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/F14.mp4,Relación · Implicación · Compromiso. Sube o baja cuando quieras.
R076,03/03/2027,20:30,instagram_reel,"ISO no es papeleo. Es saber qué pasa antes de que pase.

Con un sistema que avisa, no que archiva.

Orbita · PM Tool: la ISO que no se oxida.
Enlace en bio.

#ISO9001 #SistemasDeGestión #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/B15.mp4,ISO no es papeleo. Es saber qué pasa antes de que pase.
R077,05/03/2027,20:30,instagram_reel,"El proyecto no avanza porque lo mires. Pero se desvía cuando no lo miras.

Míralo cada día. En 30 segundos.

Tu cliente lo ve. Tú lo ves. Nadie pregunta.
Enlace en bio.

#Dashboard #Dirección #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/D15.mp4,El proyecto no avanza porque lo mires. Pero se desvía cuando no lo miras.
R078,08/03/2027,20:30,instagram_reel,"Calidad en un Excel. Proyectos en otro. Así no se gestiona. Se sobrevive.

Orbita · PM Tool: toda la gestión en un solo portal.

Orbita · PM Tool, el portal de gestión de TuConsultor.
Enlace en bio.

#OrbitaPMTool #GestiónDeProyectos #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/A01.mp4,Calidad en un Excel. Proyectos en otro. Así no se gestiona. Se sobrevive.
R079,10/03/2027,20:30,instagram_reel,"Sabes qué hay que hacer. Lo que no sabes es quién lo está haciendo.

Procesos con tareas, responsables y plazos que se ven.

Procesos con tareas, responsables y plazos. En Orbita.
Enlace en bio.

#Procesos #Productividad #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/C01.mp4,Sabes qué hay que hacer. Lo que no sabes es quién lo está haciendo.
R080,12/03/2027,20:30,instagram_reel,"Tu ISO en semanas. No en un año de reuniones.

Portal controlado, plan cerrado, fechas a la vista.

Tu ISO en semanas, en un portal controlado. TuConsultor + Orbita.
Enlace en bio.

#ISO9001 #Certificación #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/E01.mp4,Tu ISO en semanas. No en un año de reuniones.
R081,15/03/2027,20:30,instagram_reel,"No conformidad abierta 8 meses. Nadie la vio. Nadie la buscó.

Cada acción con dueño, fecha y evidencia. A la vista.

Mantén tu ISO viva con Orbita · PM Tool.
Enlace en bio.

#ISO9001 #SistemasDeGestión #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/B02.mp4,No conformidad abierta 8 meses. Nadie la vio. Nadie la buscó.
R082,17/03/2027,20:30,instagram_reel,"El informe de seguimiento del lunes ya estaba viejo el martes.

Dashboard en tiempo real. Para ti y para tu cliente.

Dashboard en tiempo real con Orbita · PM Tool.
Enlace en bio.

#Dashboard #Dirección #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/D02.mp4,El informe de seguimiento del lunes ya estaba viejo el martes.
R083,19/03/2027,20:30,instagram_reel,"Relación: te acompañamos. Implicación: lo hacemos contigo. Compromiso: lo hacemos y respondemos.

Tú eliges la distancia.

Relación, Implicación o Compromiso: elige cuánto nos metemos.
Enlace en bio.

#SistemasDeGestión #Consultoría #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/F02.mp4,Relación: te acompañamos. Implicación: lo hacemos contigo. Compromiso: lo hacemos y respondemos.
R084,22/03/2027,20:30,instagram_reel,"El procedimiento dice qué. Orbita dice quién y cuándo.

Cada proceso con sus tareas asignadas.

Procesos con tareas, responsables y plazos. En Orbita.
Enlace en bio.

#Procesos #Productividad #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/C03.mp4,El procedimiento dice qué. Orbita dice quién y cuándo.
R085,24/03/2027,20:30,instagram_reel,"Certificarse no es lento. Es desordenado.

Ordénalo en un portal y mira lo que tarda.

Tu ISO en semanas, en un portal controlado. TuConsultor + Orbita.
Enlace en bio.

#ISO9001 #Certificación #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/E03.mp4,Certificarse no es lento. Es desordenado.
R086,26/03/2027,20:30,instagram_reel,"La versión buena del procedimiento está en el portátil de alguien.

En Orbita hay una versión. La vigente.

Orbita · PM Tool, el portal de gestión de TuConsultor.
Enlace en bio.

#OrbitaPMTool #GestiónDeProyectos #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/A04.mp4,La versión buena del procedimiento está en el portátil de alguien.
R087,29/03/2027,20:30,instagram_reel,"Verde, ámbar, rojo. Por proyecto, por hito, por persona.

Ahora. No a final de mes.

Dashboard en tiempo real con Orbita · PM Tool.
Enlace en bio.

#Dashboard #Dirección #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/D04.mp4,"Verde, ámbar, rojo. Por proyecto, por hito, por persona."
R088,31/03/2027,20:30,instagram_reel,"Tu sistema de gestión no es un proyecto. Es una relación.

Elige cuánta implicación necesitas.

Relación, Implicación o Compromiso: elige cuánto nos metemos.
Enlace en bio.

#SistemasDeGestión #Consultoría #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/F04.mp4,Tu sistema de gestión no es un proyecto. Es una relación.
R089,02/04/2027,20:30,instagram_reel,"Acción correctiva sin fecha de cierre no es una acción. Es una intención.

Orbita no deja intenciones abiertas.

Mantén tu ISO viva con Orbita · PM Tool.
Enlace en bio.

#ISO9001 #SistemasDeGestión #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/B05.mp4,Acción correctiva sin fecha de cierre no es una acción. Es una intención.
R090,05/04/2027,20:30,instagram_reel,"Un portal controlado significa que nadie improvisa.

Ni tú, ni tu equipo, ni tu consultor.

Tu ISO en semanas, en un portal controlado. TuConsultor + Orbita.
Enlace en bio.

#ISO9001 #Certificación #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/E05.mp4,Un portal controlado significa que nadie improvisa.
R091,07/04/2027,20:30,instagram_reel,"Tu consultor, tu equipo y tu auditor mirando la misma pantalla.

Un portal, tres puntos de vista, cero sorpresas.

Orbita · PM Tool, el portal de gestión de TuConsultor.
Enlace en bio.

#OrbitaPMTool #GestiónDeProyectos #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/A06.mp4,"Tu consultor, tu equipo y tu auditor mirando la misma pantalla."
R092,09/04/2027,20:30,instagram_reel,"Delegar no es decirlo en la reunión. Es asignarlo, con fecha.

Y ver cuándo se hace.

Procesos con tareas, responsables y plazos. En Orbita.
Enlace en bio.

#Procesos #Productividad #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/C06.mp4,"Delegar no es decirlo en la reunión. Es asignarlo, con fecha."
R093,12/04/2027,20:30,instagram_reel,"Veinte años implantando sistemas enseñan una cosa:

el modelo de trabajo importa más que la norma.

Relación, Implicación o Compromiso: elige cuánto nos metemos.
Enlace en bio.

#SistemasDeGestión #Consultoría #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/F06.mp4,Veinte años implantando sistemas enseñan una cosa:
R094,14/04/2027,20:30,instagram_reel,"La revisión por la dirección ya no se prepara. Se abre.

Los datos llevan meses acumulándose solos.

Mantén tu ISO viva con Orbita · PM Tool.
Enlace en bio.

#ISO9001 #SistemasDeGestión #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/B07.mp4,La revisión por la dirección ya no se prepara. Se abre.
R095,16/04/2027,20:30,instagram_reel,"Todos los proyectos en una pantalla. Los que van mal, primero.

Prioridad automática.

Dashboard en tiempo real con Orbita · PM Tool.
Enlace en bio.

#Dashboard #Dirección #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/D07.mp4,"Todos los proyectos en una pantalla. Los que van mal, primero."
R096,19/04/2027,20:30,instagram_reel,"Cada herramienta nueva que añades resta una hora a la semana.

Una sola. Con todo dentro.

Orbita · PM Tool, el portal de gestión de TuConsultor.
Enlace en bio.

#OrbitaPMTool #GestiónDeProyectos #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/A08.mp4,Cada herramienta nueva que añades resta una hora a la semana.
R097,21/04/2027,20:30,instagram_reel,"Cuando todo es urgente nada lo es.

Prioridad por proceso, no por quien más grita.

Procesos con tareas, responsables y plazos. En Orbita.
Enlace en bio.

#Procesos #Productividad #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/C08.mp4,Cuando todo es urgente nada lo es.
R098,23/04/2027,20:30,instagram_reel,"La certificación exprés no existe. La certificación ordenada, sí.

Semanas, no meses. Con método.

Tu ISO en semanas, en un portal controlado. TuConsultor + Orbita.
Enlace en bio.

#ISO9001 #Certificación #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/E08.mp4,"La certificación exprés no existe. La certificación ordenada, sí."
R099,26/04/2027,20:30,instagram_reel,"El auditor pregunta. Tú le enseñas la pantalla.

Y se acaba la conversación.

Mantén tu ISO viva con Orbita · PM Tool.
Enlace en bio.

#ISO9001 #SistemasDeGestión #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/B09.mp4,El auditor pregunta. Tú le enseñas la pantalla.
R100,28/04/2027,20:30,instagram_reel,"Dirección no quiere leer informes. Quiere ver semáforos.

Dashboard para quien decide.

Dashboard en tiempo real con Orbita · PM Tool.
Enlace en bio.

#Dashboard #Dirección #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/D09.mp4,Dirección no quiere leer informes. Quiere ver semáforos.
R101,30/04/2027,20:30,instagram_reel,"Compromiso es que respondemos del sistema en la auditoría.

Contigo. En la sala.

Relación, Implicación o Compromiso: elige cuánto nos metemos.
Enlace en bio.

#SistemasDeGestión #Consultoría #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/F09.mp4,Compromiso es que respondemos del sistema en la auditoría.
R102,03/05/2027,20:30,instagram_reel,"El mapa de procesos colgado en la pared no ejecuta nada.

El de Orbita, sí.

Procesos con tareas, responsables y plazos. En Orbita.
Enlace en bio.

#Procesos #Productividad #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/C10.mp4,El mapa de procesos colgado en la pared no ejecuta nada.
R103,05/05/2027,20:30,instagram_reel,"Empezar una ISO sin plan por semanas es empezar a alargarla.

Orbita trae el plan hecho.

Tu ISO en semanas, en un portal controlado. TuConsultor + Orbita.
Enlace en bio.

#ISO9001 #Certificación #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/E10.mp4,Empezar una ISO sin plan por semanas es empezar a alargarla.
R104,07/05/2027,20:30,instagram_reel,"Reunión de seguimiento de 90 minutos para descubrir qué falta.

El portal ya lo sabía el lunes.

Orbita · PM Tool, el portal de gestión de TuConsultor.
Enlace en bio.

#OrbitaPMTool #GestiónDeProyectos #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/A11.mp4,Reunión de seguimiento de 90 minutos para descubrir qué falta.
R105,10/05/2027,20:30,instagram_reel,"Desviación de plazo detectada hoy. No en el comité del mes que viene.

Ese mes es la diferencia.

Dashboard en tiempo real con Orbita · PM Tool.
Enlace en bio.

#Dashboard #Dirección #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/D11.mp4,Desviación de plazo detectada hoy. No en el comité del mes que viene.
R106,12/05/2027,20:30,instagram_reel,"Desde 2006 gestionamos con corazón. Desde ahora, también con órbita.

Sistemas de gestión con acompañamiento a medida.

Relación, Implicación o Compromiso: elige cuánto nos metemos.
Enlace en bio.

#SistemasDeGestión #Consultoría #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/F11.mp4,"Desde 2006 gestionamos con corazón. Desde ahora, también con órbita."
R107,14/05/2027,20:30,instagram_reel,"Riesgos con dueño. Oportunidades con fecha.

Lo demás es una matriz decorativa.

Mantén tu ISO viva con Orbita · PM Tool.
Enlace en bio.

#ISO9001 #SistemasDeGestión #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/B12.mp4,Riesgos con dueño. Oportunidades con fecha.
R108,17/05/2027,20:30,instagram_reel,"¿Cuánto tarda una ISO? Lo que tarde la semana más lenta.

Orbita te dice cuál es. Y por qué.

Tu ISO en semanas, en un portal controlado. TuConsultor + Orbita.
Enlace en bio.

#ISO9001 #Certificación #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/E12.mp4,¿Cuánto tarda una ISO? Lo que tarde la semana más lenta.
R109,19/05/2027,20:30,instagram_reel,"No necesitas más disciplina. Necesitas un sitio.

Orbita pone el sitio. La disciplina viene sola.

Orbita · PM Tool, el portal de gestión de TuConsultor.
Enlace en bio.

#OrbitaPMTool #GestiónDeProyectos #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/A13.mp4,No necesitas más disciplina. Necesitas un sitio.
R110,21/05/2027,20:30,instagram_reel,"Calibración, revisión, formación. Se crean solas. No se olvidan solas.

Tareas recurrentes con dueño y fecha.

Procesos con tareas, responsables y plazos. En Orbita.
Enlace en bio.

#Procesos #Productividad #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/C13.mp4,"Calibración, revisión, formación. Se crean solas. No se olvidan solas."
R111,24/05/2027,20:30,instagram_reel,"Un buen sistema de gestión: menos incendios, más decisiones.

TuConsultor: que dure.

Relación, Implicación o Compromiso: elige cuánto nos metemos.
Enlace en bio.

#SistemasDeGestión #Consultoría #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/F13.mp4,"Un buen sistema de gestión: menos incendios, más decisiones."
R112,26/05/2027,20:30,instagram_reel,"El 80 % de las no conformidades se repiten. Porque nadie mira las anteriores.

Orbita sí las mira. Y te avisa.

Mantén tu ISO viva con Orbita · PM Tool.
Enlace en bio.

#ISO9001 #SistemasDeGestión #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/B14.mp4,El 80 % de las no conformidades se repiten. Porque nadie mira las anteriores.
R113,28/05/2027,20:30,instagram_reel,"Deja de preparar el PowerPoint del estado del proyecto. Comparte la pantalla.

Ya está preparado.

Dashboard en tiempo real con Orbita · PM Tool.
Enlace en bio.

#Dashboard #Dirección #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/D14.mp4,Deja de preparar el PowerPoint del estado del proyecto. Comparte la pantalla.
R114,31/05/2027,20:30,instagram_reel,"Deja de gestionar de memoria. Empieza a gestionar por portal.

Todo queda. Todo se ve.

Orbita · PM Tool, el portal de gestión de TuConsultor.
Enlace en bio.

#OrbitaPMTool #GestiónDeProyectos #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/A15.mp4,Deja de gestionar de memoria. Empieza a gestionar por portal.
R115,02/06/2027,20:30,instagram_reel,"Controlar el proceso no es vigilar a la gente. Es que nadie persiga a nadie.

Orbita lo hace por ti.

Procesos con tareas, responsables y plazos. En Orbita.
Enlace en bio.

#Procesos #Productividad #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/C15.mp4,Controlar el proceso no es vigilar a la gente. Es que nadie persiga a nadie.
R116,04/06/2027,20:30,instagram_reel,"Tu ISO en semanas es una promesa que se puede ver.

Semana a semana. En Orbita.

Tu ISO en semanas, en un portal controlado. TuConsultor + Orbita.
Enlace en bio.

#ISO9001 #Certificación #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/E15.mp4,Tu ISO en semanas es una promesa que se puede ver.
R117,07/06/2027,20:30,instagram_reel,"Tu ISO no falla en la auditoría. Falla los otros 364 días.

Con Orbita el sistema se mantiene cada semana, no la víspera.

Tu sistema de gestión, semana a semana, en Orbita.
Enlace en bio.

#ISO9001 #SistemasDeGestión #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/B01.mp4,Tu ISO no falla en la auditoría. Falla los otros 364 días.
R118,09/06/2027,20:30,instagram_reel,"¿Cómo va el proyecto? Ya no es una pregunta. Es una pantalla.

Evolución en tiempo real. Sin pedir informes.

Pide una demo y mira tus proyectos en vivo.
Enlace en bio.

#Dashboard #Dirección #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/D01.mp4,¿Cómo va el proyecto? Ya no es una pregunta. Es una pantalla.
R119,11/06/2027,20:30,instagram_reel,"Relación, Implicación o Compromiso. Tres formas de trabajar contigo.

Una herramienta para las tres.

Sistemas de gestión con acompañamiento a medida. TuConsultor desde 2006.
Enlace en bio.

#SistemasDeGestión #Consultoría #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/F01.mp4,"Relación, Implicación o Compromiso. Tres formas de trabajar contigo."
R120,14/06/2027,20:30,instagram_reel,"""Lo tengo pendiente"" no es un estado. Es una alarma.

Tareas por proceso, cada una con su semáforo.

Pide una demo de Orbita · PM Tool.
Enlace en bio.

#Procesos #Productividad #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/C02.mp4,"""Lo tengo pendiente"" no es un estado. Es una alarma."
R121,16/06/2027,20:30,instagram_reel,"ISO 9001 desde cero: 12 semanas, un portal, un plan.

Cada semana sabes qué toca. Y quién.

Pide el plan por semanas de tu certificación.
Enlace en bio.

#ISO9001 #Certificación #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/E02.mp4,"ISO 9001 desde cero: 12 semanas, un portal, un plan."
R122,18/06/2027,20:30,instagram_reel,"Cuatro carpetas, tres Drive y un WhatsApp. Eso no es un sistema.

Un portal donde todo tiene sitio y dueño.

Pide una demo de Orbita · PM Tool.
Enlace en bio.

#OrbitaPMTool #GestiónDeProyectos #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/A03.mp4,"Cuatro carpetas, tres Drive y un WhatsApp. Eso no es un sistema."
